,gm#,date,unnamed: 2,tm,unnamed: 4,opp,w/l,r,ra,inn,w-l,rank,gb,time,d/n,attendance,cli,streak,orig. scheduled
11,11,"Tuesday, Apr 9",boxscore,CLE,,CHW,L,5,7,,8-3,1,up 1.0,2:45,N,14887,1.16,-,
12,12,"Wednesday, Apr 10",boxscore,CLE,,CHW,W-wo,7,6,10,9-3,1,up 1.0,2:57,N,12405,1.16,+,
13,13,"Saturday, Apr 13 (1)",boxscore,CLE,,NYY,L,2,3,,9-4,2,0.5,2:57,D,17089,1.14,-,
14,14,"Saturday, Apr 13 (2)",boxscore,CLE,,NYY,L,2,8,,9-5,2,0.5,2:28,N,31066,1.15,--,
15,15,"Sunday, Apr 14",boxscore,CLE,,NYY,W-wo,8,7,10,10-5,1,up 0.5,3:08,D,28119,1.16,+,
16,16,"Monday, Apr 15",boxscore,CLE,@,BOS,W,6,0,,11-5,1,up 0.5,2:45,D,33008,1.18,++,
17,17,"Tuesday, Apr 16",boxscore,CLE,@,BOS,W,10,7,11,12-5,1,up 1.0,3:37,N,30133,1.19,+++,
18,18,"Wednesday, Apr 17",boxscore,CLE,@,BOS,L,0,2,,12-6,1,up 0.5,1:49,N,32024,1.18,-,
19,19,"Thursday, Apr 18",boxscore,CLE,@,BOS,W,5,4,,13-6,1,up 1.0,2:39,D,35494,1.16,+,
20,20,"Friday, Apr 19",boxscore,CLE,,OAK,W,10,2,,14-6,1,up 1.0,2:15,N,16262,1.19,++,
21,21,"Saturday, Apr 20",boxscore,CLE,,OAK,W,6,3,,15-6,1,up 2.0,2:36,N,19487,1.17,+++,
22,22,"Sunday, Apr 21",boxscore,CLE,,OAK,W,6,2,,16-6,1,up 3.0,2:39,D,16905,1.20,++++,
23,23,"Tuesday, Apr 23",boxscore,CLE,,BOS,W,4,1,,17-6,1,up 3.5,2:18,N,13543,1.21,+++++,
24,24,"Wednesday, Apr 24",boxscore,CLE,,BOS,L,0,8,,17-7,1,up 2.5,2:28,N,13916,1.17,-,
25,25,"Thursday, Apr 25",boxscore,CLE,,BOS,W,6,4,,18-7,1,up 2.5,2:49,D,16082,1.22,+,
26,26,"Friday, Apr 26",boxscore,CLE,@,ATL,L,2,6,,18-8,1,up 1.5,2:35,N,40210,1.19,-,
27,27,"Saturday, Apr 27",boxscore,CLE,@,ATL,W,4,2,11,19-8,1,up 2.5,2:47,N,41696,1.15,+,
28,28,"Sunday, Apr 28",boxscore,CLE,@,ATL,L-wo,3,4,10,19-9,1,up 2.5,2:55,D,40758,1.16,-,
29,29,"Tuesday, Apr 30",boxscore,CLE,@,HOU,L-wo,9,10,10,19-10,1,up 2.0,3:17,N,29711,1.22,--,
30,Gm#,May,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
31,30,"Wednesday, May 1",boxscore,CLE,@,HOU,W,3,2,10,20-10,1,up 2.0,2:36,N,25733,1.23,+,
32,31,"Thursday, May 2",boxscore,CLE,@,HOU,L,2,8,,20-11,1,up 1.5,2:39,N,26600,1.18,-,
33,32,"Friday, May 3",boxscore,CLE,,LAA,L,0,6,,20-12,1,up 0.5,2:41,N,19698,1.20,--,
34,33,"Saturday, May 4",boxscore,CLE,,LAA,W,7,1,,21-12,1,up 1.5,2:15,N,26292,1.21,+,
35,34,"Sunday, May 5",boxscore,CLE,,LAA,W,4,1,,22-12,1,up 2.5,2:15,D,19579,1.25,++,
36,35,"Monday, May 6",boxscore,CLE,,DET,W,2,1,,23-12,1,up 2.5,2:21,N,15029,1.34,+++,
37,36,"Tuesday, May 7",boxscore,CLE,,DET,L,7,11,,23-13,1,up 2.5,2:45,N,15531,1.35,-,
38,37,"Wednesday, May 8",boxscore,CLE,,DET,W-wo,5,4,10,24-13,1,up 2.5,2:42,D,20788,1.36,+,
39,38,"Thursday, May 9",boxscore,CLE,@,CHW,L,2,3,,24-14,1,up 1.5,2:22,N,10495,1.16,-,
40,39,"Friday, May 10",boxscore,CLE,@,CHW,L,3,6,,24-15,1,up 0.5,2:15,N,17319,1.17,--,
41,40,"Saturday, May 11",boxscore,CLE,@,CHW,L,1,3,,24-16,1,up 0.5,2:16,N,26152,1.23,---,
42,41,"Sunday, May 12",boxscore,CLE,@,CHW,W,7,0,,25-16,1,up 0.5,2:12,D,15529,1.21,+,
43,42,"Monday, May 13",boxscore,CLE,@,TEX,W,7,0,,26-16,1,up 1.0,2:46,N,27100,1.28,++,
44,43,"Tuesday, May 14",boxscore,CLE,@,TEX,W,7,4,,27-16,1,up 1.5,2:56,N,33885,1.30,+++,
45,44,"Wednesday, May 15",boxscore,CLE,@,TEX,L,0,4,,27-17,1,up 1.5,2:26,N,29276,1.29,-,
46,45,"Friday, May 17",boxscore,CLE,,MIN,W,3,2,,28-17,1,up 1.5,2:32,N,30121,1.43,+,
47,46,"Saturday, May 18",boxscore,CLE,,MIN,W,11,4,,29-17,1,up 1.5,2:45,N,35545,1.40,++,
48,47,"Sunday, May 19",boxscore,CLE,,MIN,W-wo,5,2,,30-17,1,up 1.5,2:16,D,25136,1.38,+++,
49,48,"Monday, May 20",boxscore,CLE,,NYM,W,3,1,,31-17,1,up 1.5,2:16,N,20046,1.15,++++,
50,49,"Tuesday, May 21",boxscore,CLE,,NYM,W,7,6,,32-17,1,up 1.5,2:35,N,20977,1.17,+++++,
51,50,"Wednesday, May 22",boxscore,CLE,,NYM,W,6,3,,33-17,1,up 1.5,2:45,D,22322,1.16,++++++,
52,51,"Friday, May 24",boxscore,CLE,@,LAA,W,10,4,,34-17,1,up 1.5,2:40,N,37618,1.12,+++++++,
53,52,"Saturday, May 25",boxscore,CLE,@,LAA,W,4,3,,35-17,1,up 1.5,2:22,N,35861,1.08,++++++++,
54,53,"Sunday, May 26",boxscore,CLE,@,LAA,W,5,4,,36-17,1,up 2.5,2:33,D,38741,1.02,+++++++++,
55,54,"Monday, May 27",boxscore,CLE,@,COL,L,6,8,,36-18,1,up 2.5,2:42,D,35122,1.02,-,
56,55,"Tuesday, May 28",boxscore,CLE,@,COL,W,13,7,,37-18,1,up 3.5,2:55,N,21009,1.02,+,
57,56,"Wednesday, May 29",boxscore,CLE,@,COL,L,4,7,,37-19,1,up 2.5,2:29,N,21374,1.04,-,
58,57,"Friday, May 31",boxscore,CLE,,WSN,W,7,1,,38-19,1,up 4.0,2:21,N,35526,1.08,+,
59,Gm#,June,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
60,58,"Saturday, Jun 1",boxscore,CLE,,WSN,W,3,2,,39-19,1,up 5.0,2:26,D,36725,1.01,++,
61,59,"Sunday, Jun 2",boxscore,CLE,,WSN,L,2,5,,39-20,1,up 4.0,2:18,D,25521,.98,-,
62,60,"Tuesday, Jun 4",boxscore,CLE,,KCR,W,8,5,,40-20,1,up 5.0,2:22,N,23260,1.36,+,
63,61,"Thursday, Jun 6",boxscore,CLE,,KCR,L,3,4,,40-21,1,up 4.0,2:59,D,26344,1.30,-,
64,62,"Friday, Jun 7",boxscore,CLE,@,MIA,L,2,3,,40-22,1,up 3.0,2:14,N,10718,1.08,--,
65,63,"Saturday, Jun 8",boxscore,CLE,@,MIA,W,8,0,,41-22,1,up 3.0,2:41,N,15669,1.08,+,
66,64,"Sunday, Jun 9",boxscore,CLE,@,MIA,W,6,3,,42-22,1,up 4.0,2:27,D,12850,1.01,++,
67,65,"Tuesday, Jun 11",boxscore,CLE,@,CIN,W,5,3,,43-22,1,up 5.5,2:58,N,34103,1.00,+++,
68,66,"Wednesday, Jun 12",boxscore,CLE,@,CIN,L,2,4,,43-23,1,up 5.5,2:35,N,42427,.89,-,
69,67,"Friday, Jun 14",boxscore,CLE,@,TOR,W,3,1,,44-23,1,up 6.0,2:22,N,36790,1.04,+,
70,68,"Saturday, Jun 15",boxscore,CLE,@,TOR,L,0,5,,44-24,1,up 5.0,2:23,D,39318,.97,-,
71,69,"Sunday, Jun 16",boxscore,CLE,@,TOR,L,6,7,,44-25,1,up 5.0,2:48,D,40043,1.02,--,
72,70,"Tuesday, Jun 18",boxscore,CLE,,SEA,L,5,8,,44-26,1,up 4.5,3:15,N,25453,1.33,---,
73,71,"Wednesday, Jun 19",boxscore,CLE,,SEA,W,8,0,,45-26,1,up 5.5,2:19,N,26107,1.34,+,
74,72,"Thursday, Jun 20",boxscore,CLE,,SEA,W,6,3,,46-26,1,up 6.0,2:26,D,24470,1.33,++,
75,73,"Friday, Jun 21",boxscore,CLE,,TOR,W,7,1,,47-26,1,up 7.0,2:33,N,35868,1.04,+++,
76,74,"Saturday, Jun 22",boxscore,CLE,,TOR,W,6,3,,48-26,1,up 7.5,2:22,D,37133,.96,++++,
77,75,"Sunday, Jun 23",boxscore,CLE,,TOR,W,6,5,,49-26,1,up 7.5,3:01,D,27479,.91,+++++,
78,76,"Monday, Jun 24",boxscore,CLE,@,BAL,W,3,2,,50-26,1,up 8.0,2:39,N,20309,.87,++++++,
79,77,"Tuesday, Jun 25",boxscore,CLE,@,BAL,W,10,8,,51-26,1,up 9.0,2:47,N,18574,.78,+++++++,
80,78,"Wednesday, Jun 26",boxscore,CLE,@,BAL,L,2,4,,51-27,1,up 8.0,2:19,N,17965,.69,-,
81,79,"Thursday, Jun 27",boxscore,CLE,@,KCR,L,1,2,,51-28,1,up 7.0,2:11,N,23340,.95,--,
82,80,"Friday, Jun 28",boxscore,CLE,@,KCR,L,3,10,,51-29,1,up 7.0,2:42,N,20691,1.05,---,
83,81,"Saturday, Jun 29",boxscore,CLE,@,KCR,W,7,2,,52-29,1,up 7.0,2:37,D,24153,1.18,+,
84,82,"Sunday, Jun 30",boxscore,CLE,@,KCR,L,2,6,,52-30,1,up 6.0,2:34,D,27691,1.15,-,
85,Gm#,July,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
86,83,"Tuesday, Jul 2",boxscore,CLE,,CHW,W-wo,7,6,,53-30,1,up 6.0,2:25,N,25654,.90,+,
87,84,"Wednesday, Jul 3",boxscore,CLE,,CHW,L,2,8,,53-31,1,up 6.0,2:35,N,37151,.90,-,
88,85,"Thursday, Jul 4",boxscore,CLE,,CHW,W,8,4,,54-31,1,up 6.0,2:45,D,29404,.92,+,
89,86,"Friday, Jul 5",boxscore,CLE,,SFG,L,2,4,,54-32,1,up 6.0,2:57,N,36769,.86,-,
90,87,"Saturday, Jul 6",boxscore,CLE,,SFG,W,5,4,,55-32,1,up 6.0,2:35,D,36081,.92,+,
91,88,"Sunday, Jul 7",boxscore,CLE,,SFG,W,5,4,,56-32,1,up 6.0,2:36,D,32012,.82,++,
92,89,"Monday, Jul 8",boxscore,CLE,@,DET,L,0,1,,56-33,1,up 5.0,2:11,N,17677,.80,-,
93,90,"Tuesday, Jul 9",boxscore,CLE,@,DET,W,9,8,10,57-33,1,up 5.5,3:08,N,17111,.96,+,
94,91,"Wednesday, Jul 10",boxscore,CLE,@,DET,L,4,5,,57-34,1,up 5.0,2:39,N,16862,.83,-,
95,92,"Thursday, Jul 11",boxscore,CLE,@,DET,L,1,10,,57-35,1,up 4.5,2:19,D,22399,.94,--,
96,93,"Friday, Jul 12",boxscore,CLE,@,TBR,L,0,2,,57-36,1,up 4.5,2:29,N,17290,1.01,---,
97,94,"Saturday, Jul 13",boxscore,CLE,@,TBR,W,4,2,,58-36,1,up 4.5,2:32,D,19946,1.11,+,
98,95,"Sunday, Jul 14",boxscore,CLE,@,TBR,L,0,2,,58-37,1,up 4.5,2:12,D,21875,1.02,-,
99,96,"Friday, Jul 19",preview,CLE,,SDP,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
100,97,"Saturday, Jul 20",preview,CLE,,SDP,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
101,98,"Sunday, Jul 21",preview,CLE,,SDP,1:40 pm,1:40 pm,1:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
102,99,"Monday, Jul 22",preview,CLE,,DET,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
103,Gm#,Date,,Tm,,Opp,,,,,,,,,,,D/N,cLI,Orig. Scheduled
104,100,"Tuesday, Jul 23",preview,CLE,,DET,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
105,101,"Wednesday, Jul 24",preview,CLE,,DET,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
106,102,"Thursday, Jul 25",preview,CLE,,DET,1:10 pm,1:10 pm,1:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
107,103,"Friday, Jul 26",preview,CLE,@,PHI,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
108,104,"Saturday, Jul 27",preview,CLE,@,PHI,6:05 pm,6:05 pm,6:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
109,105,"Sunday, Jul 28",preview,CLE,@,PHI,1:35 pm,1:35 pm,1:35 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
110,106,"Monday, Jul 29",preview,CLE,@,DET,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
111,107,"Tuesday, Jul 30",preview,CLE,@,DET,1:10 pm,1:10 pm,1:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
112,108,"Thursday, Aug 1",preview,CLE,,BAL,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
113,109,"Friday, Aug 2",preview,CLE,,BAL,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
114,110,"Saturday, Aug 3",preview,CLE,,BAL,7:15 pm,7:15 pm,7:15 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
115,111,"Sunday, Aug 4",preview,CLE,,BAL,1:40 pm,1:40 pm,1:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
116,112,"Monday, Aug 5",preview,CLE,,ARI,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
117,113,"Tuesday, Aug 6",preview,CLE,,ARI,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
118,114,"Wednesday, Aug 7",preview,CLE,,ARI,1:10 pm,1:10 pm,1:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
119,115,"Friday, Aug 9",preview,CLE,@,MIN,2:10 pm,2:10 pm,2:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
120,116,"Friday, Aug 9",preview,CLE,@,MIN,8:10 pm,8:10 pm,8:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
121,117,"Saturday, Aug 10",preview,CLE,@,MIN,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
122,118,"Sunday, Aug 11",preview,CLE,@,MIN,2:10 pm,2:10 pm,2:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
123,119,"Monday, Aug 12",preview,CLE,,CHC,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
124,120,"Tuesday, Aug 13",preview,CLE,,CHC,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
125,121,"Wednesday, Aug 14",preview,CLE,,CHC,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
126,122,"Friday, Aug 16",preview,CLE,@,MIL,8:10 pm,8:10 pm,8:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
127,123,"Saturday, Aug 17",preview,CLE,@,MIL,7:15 pm,7:15 pm,7:15 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
128,124,"Sunday, Aug 18",preview,CLE,@,MIL,2:10 pm,2:10 pm,2:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
129,125,"Tuesday, Aug 20",preview,CLE,@,NYY,7:05 pm,7:05 pm,7:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
130,126,"Wednesday, Aug 21",preview,CLE,@,NYY,7:05 pm,7:05 pm,7:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
131,127,"Thursday, Aug 22",preview,CLE,@,NYY,1:05 pm,1:05 pm,1:05 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
132,128,"Friday, Aug 23",preview,CLE,,TEX,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
133,129,"Saturday, Aug 24",preview,CLE,,TEX,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
134,130,"Sunday, Aug 25",preview,CLE,,TEX,1:40 pm,1:40 pm,1:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
135,131,"Monday, Aug 26",preview,CLE,,KCR,1:10 pm,1:10 pm,1:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
136,132,"Monday, Aug 26",preview,CLE,,KCR,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
137,133,"Tuesday, Aug 27",preview,CLE,,KCR,6:40 pm,6:40 pm,6:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
138,134,"Wednesday, Aug 28",preview,CLE,,KCR,1:10 pm,1:10 pm,1:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
139,135,"Friday, Aug 30",preview,CLE,,PIT,7:10 pm,7:10 pm,7:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
140,136,"Saturday, Aug 31",preview,CLE,,PIT,6:10 pm,6:10 pm,6:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
141,137,"Sunday, Sep 1",preview,CLE,,PIT,2:40 pm,2:40 pm,2:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
142,138,"Monday, Sep 2",preview,CLE,@,KCR,4:10 pm,4:10 pm,4:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
143,139,"Tuesday, Sep 3",preview,CLE,@,KCR,7:40 pm,7:40 pm,7:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
144,140,"Wednesday, Sep 4",preview,CLE,@,KCR,7:40 pm,7:40 pm,7:40 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
145,141,"Friday, Sep 6",preview,CLE,@,LAD,10:10 pm,10:10 pm,10:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
146,142,"Saturday, Sep 7",preview,CLE,@,LAD,9:10 pm,9:10 pm,9:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
147,143,"Sunday, Sep 8",preview,CLE,@,LAD,4:10 pm,4:10 pm,4:10 pm,"Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups","Game Preview, and Matchups",,,
